1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.767321,0.791274,-9.59591,
1,-0.767321,0.791274,-9.59591,
1,-0.767321,0.791274,-9.59591,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.7514,
1,-0.767321,0.791274,-9.7514,
1,-0.767321,0.791274,-9.7514,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.867282,-9.7514,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.615971,0.715266,-9.67366,
1,-0.615971,0.715266,-9.67366,
1,-0.615971,0.715266,-9.67366,
1,-0.691646,0.639258,-9.67366,
1,-0.691646,0.639258,-9.67366,
1,-0.691646,0.639258,-9.67366,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.639258,-9.7514,
1,-0.691646,0.639258,-9.7514,
1,-0.691646,0.639258,-9.7514,
1,-0.615971,0.715266,-9.59591,
1,-0.615971,0.715266,-9.59591,
1,-0.615971,0.715266,-9.59591,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.767321,0.639258,-9.7514,
1,-0.767321,0.639258,-9.7514,
1,-0.767321,0.639258,-9.7514,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.82914,
1,-0.691646,0.867282,-9.82914,
1,-0.691646,0.867282,-9.82914,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.615971,0.791274,-9.67366,
1,-0.615971,0.791274,-9.67366,
1,-0.615971,0.791274,-9.67366,
1,-0.767321,0.715266,-9.7514,
1,-0.767321,0.715266,-9.7514,
1,-0.767321,0.715266,-9.7514,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.767321,0.791274,-9.7514,
1,-0.767321,0.791274,-9.7514,
1,-0.767321,0.791274,-9.7514,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.639258,-9.67366,
1,-0.691646,0.639258,-9.67366,
1,-0.691646,0.639258,-9.67366,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.767321,0.791274,-9.51817,
1,-0.767321,0.791274,-9.51817,
1,-0.767321,0.791274,-9.51817,
1,-0.691646,0.639258,-9.67366,
1,-0.691646,0.639258,-9.67366,
1,-0.691646,0.639258,-9.67366,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.615971,0.791274,-9.82914,
1,-0.615971,0.791274,-9.82914,
1,-0.615971,0.791274,-9.82914,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.767321,0.791274,-9.82914,
1,-0.767321,0.791274,-9.82914,
1,-0.767321,0.791274,-9.82914,
1,-0.615971,0.791274,-9.7514,
1,-0.615971,0.791274,-9.7514,
1,-0.615971,0.791274,-9.7514,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.767321,0.715266,-9.7514,
1,-0.767321,0.715266,-9.7514,
1,-0.767321,0.715266,-9.7514,
1,-0.615971,0.791274,-9.67366,
1,-0.615971,0.791274,-9.67366,
1,-0.615971,0.791274,-9.67366,
1,-0.767321,0.867282,-9.59591,
1,-0.767321,0.867282,-9.59591,
1,-0.767321,0.867282,-9.59591,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.639258,-9.59591,
1,-0.691646,0.639258,-9.59591,
1,-0.691646,0.639258,-9.59591,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.615971,0.791274,-9.82914,
1,-0.615971,0.791274,-9.82914,
1,-0.615971,0.791274,-9.82914,
1,-0.615971,0.715266,-9.82914,
1,-0.615971,0.715266,-9.82914,
1,-0.615971,0.715266,-9.82914,
1,-0.615971,0.791274,-9.67366,
1,-0.615971,0.791274,-9.67366,
1,-0.615971,0.791274,-9.67366,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.767321,0.715266,-9.59591,
1,-0.767321,0.715266,-9.59591,
1,-0.767321,0.715266,-9.59591,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.615971,0.791274,-9.7514,
1,-0.615971,0.791274,-9.7514,
1,-0.615971,0.791274,-9.7514,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.767321,0.791274,-9.7514,
1,-0.767321,0.791274,-9.7514,
1,-0.767321,0.791274,-9.7514,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.715266,-9.59591,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.867282,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.615971,0.715266,-9.67366,
1,-0.615971,0.715266,-9.67366,
1,-0.615971,0.715266,-9.67366,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.615971,0.791274,-9.67366,
1,-0.615971,0.791274,-9.67366,
1,-0.615971,0.791274,-9.67366,
1,-0.767321,0.867282,-9.59591,
1,-0.767321,0.867282,-9.59591,
1,-0.767321,0.867282,-9.59591,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.615971,0.791274,-9.82914,
1,-0.615971,0.791274,-9.82914,
1,-0.615971,0.791274,-9.82914,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.615971,0.791274,-9.7514,
1,-0.615971,0.791274,-9.7514,
1,-0.615971,0.791274,-9.7514,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.767321,0.867282,-9.7514,
1,-0.767321,0.867282,-9.7514,
1,-0.767321,0.867282,-9.7514,
1,-0.615971,0.791274,-9.7514,
1,-0.615971,0.791274,-9.7514,
1,-0.615971,0.791274,-9.7514,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.767321,0.715266,-9.82914,
1,-0.767321,0.715266,-9.82914,
1,-0.767321,0.715266,-9.82914,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.615971,0.715266,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.7514,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.691646,0.867282,-9.67366,
1,-0.615971,0.791274,-9.82914,
1,-0.615971,0.791274,-9.82914,
1,-0.615971,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.615971,0.791274,-9.59591,
1,-0.615971,0.791274,-9.59591,
1,-0.615971,0.791274,-9.59591,
1,-0.767321,0.715266,-9.59591,
1,-0.767321,0.715266,-9.59591,
1,-0.767321,0.715266,-9.59591,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.791274,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.767321,0.791274,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.691646,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.767321,0.715266,-9.67366,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.715266,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.791274,-9.82914,
1,-0.691646,0.639258,-9.7514,
1,-0.691646,0.639258,-9.7514,
1,-0.691646,0.639258,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.691646,0.791274,-9.7514,
1,-0.767321,0.867282,-9.67366,
1,-0.767321,0.867282,-9.67366,
